part,clause,page,lineno,field,value
1,,84,23,E.Info.SSM-3.SSM.Asset].,
1,,84,27,E.Info.SSM-3.SSM.Asset].,
1,,84,30,E.Info.SSM-3.SSM.Asset].,
1,,85,6,E.Info.SSM-3.SSM],
1,,85,9,E.Info.SSM-3.SSM.Encryption];,and
1,,85,16,E.Info.SSM-3.SSM.AccessControl];,and
1,,85,21,E.Info.SSM-3.SSM.HardwareProtection];,and
1,,85,29,E.Info.SSM-3.SSM.Generic];,and
1,,85,34,E.Info.SSM-3.SSM],the confirmations in the implementation category dependent assessment units are
1,,85,37,E.Info.SSM-3.SSM],a confirmation in the implementation category dependent assessment units is not
1,,87,12,E.Info.SCM-1.NetworkInterface],Description of each network interface including:
1,,87,14,E.Info.SCM-1.NetworkInterface.Radio],Technology
1,,87,17,E.Info.SCM-1.NetworkInterface.Wired],Electrical
1,,87,20,E.Info.SCM-1.NetworkInterface.Optical],Optical
1,,87,23,E.Info.SCM-1.NetworkInterface.Acoustic],Acoustic
1,,87,27,E.Info.SCM-1.NetworkInterface.Protocol],
1,,87,39,E.Info.SCM,-
1,,87,41,"E.Info.SCM-1.NetworkInterface.Wired],",
1,,87,42,E.Info.SCM,-
1,,87,43,E.Info.SCM-1.NetworkInterface.Acoustic],and the
1,,87,49,E.Info.SCM-1.SecurityAsset],Description of each stored security asset that is communicated over
1,,87,50,E.Info.SCM-1.NetworkInterface],"and for which confidentiality,"
1,,87,52,E.Info.SCM-1.SecurityAsset.Class],
1,,88,5,E.Info.SCM-1.SecurityAsset.Com],Description of the use case where the asset is
1,,88,7,E.Info.SCM-1.NetworkInterface];,and
1,,88,8,E.Info.SCM-1.SecurityAsset.NetworkInterface],Network interface used for communication
1,,88,9,E.Info.SCM-1.NetworkInterface]);,and
1,,88,11,E.Info.SCM-1.SecurityAsset.Environment],Description of the physical or logical measures in
1,,88,14,E.Info.SCM,-
1,,88,17,E.Info.SCM-1.NetworkAsset],Description of each network asset that is communicated over network
1,,88,18,E.Info.SCM-1.NetworkInterface],"and for which confidentiality, integrity or"
1,,88,20,E.Info.SCM-1.NetworkAsset.Class],
1,,88,24,E.Info.SCM-1.NetworkAsset.Com],Description of the use case where the asset is
1,,88,26,E.Info.SCM-1.NetworkInterface];,and
1,,88,27,E.Info.SCM-1.NetworkAsset.NetInterface],Network interface used for communication of the
1,,88,28,E.Info.SCM-1.NetworkInterface]);,and
1,,88,30,E.Info.SCM-1.NetworkAsset.Environment],Description of the physical or logical measures in
1,,88,33,E.Info.SCM,-
1,,88,36,E.Info.SCM-1.SCM],Description of each secure communication mechanism that is used to communicate
1,,88,37,E.Info.SCM-1.SecurityAsset],and network assets documented in
1,,88,38,E.Info.SCM-1.NetworkAsset],
1,,88,45,E.Info.SCM,-
1,,88,47,E.Info.SCM-1.SCM.Protocol],Communication protocols where the mechanism is applied
1,,88,48,E.Info.SCM-1.NetworkInterface.Protocol]);,and
1,,88,49,E.Info.SCM-1.SCM.States],Equipment states where the communication of security assets
1,,88,50,E.Info.SCM-1.SecurityAsset],and network assets documented in [E.Info.SCM-
1,,89,3,E.Info.SCM-1.SCM.SecObjectives],Security objectives considering the intended functionality
1,,89,6,E.Info.SCM,-
1,,89,8,E.Info.DT.SCM-1],Description of the selected path through the decision tree in Figure 17 for each of the
1,,89,9,E.Info.SCM-1.NetworkInterface].,
1,,89,12,E.Info.SCM-1.SCM.States].,
1,,89,14,E.Info.DT.SCM-1],with the following properties:
1,,89,16,E.Info.SCM-1.SecurityAsset.Environment],and
1,,89,17,E.Info.SCM-1.NetworkAsset.Environment];,and
1,,89,19,E.Info.SCM-1.SecurityAsset.AddMeasures],and
1,,89,20,E.Info.SCM-1.NetworkAssets.AddMeasures].,
1,,89,25,E.Info.SCM-1.SecurityAsset],or network assets documented in [E.Info.SCM-1.NetworkAsset] when
1,,90,6,"E.Info.SCM-1.NetworkInterface],",check whether the path
1,,90,7,E.Info.DT.SCM-1],ends with “NOT APPLICABLE” or “PASS”.
1,,90,8,"E.Info.DT.SCM-1],",examine its justification
1,,90,12,E.Info.DT.SCM-1],ends with
1,,90,14,E.Info.DT.SCM-1],ends with “FAIL”; and
1,,90,16,E.Info.DT.SCM-1].,
1,,90,18,E.Info.DT.SCM-1],ends with “FAIL”; or
1,,90,20,E.Info.DT.SCM-1].,
1,,91,10,E.Info.SCM-1.SecurityAsset].,
1,,91,12,E.Info.SCM-1.NetworkAsset].,
1,,91,15,E.Info.SCM-1.SecurityAsset],and all network assets found are documented in
1,,91,16,E.Info.SCM-1.NetworkAsset].,
1,,91,18,E.Info.SCM-1.SecurityAsset],or a network asset is found which is not documented in
1,,91,19,E.Info.SCM-1.NetworkAsset].,
1,,91,28,E.Info.SCM-1.SecurityAsset],and for each network asset
1,,91,29,"E.Info.SCM-1.NetworkAsset],","functionally confirm, using up-to-date evaluation methods,"
1,,91,30,E.Info.SCM-1.SCM],considering the
1,,91,34,E.Info.SCM-1.SCM],is not implemented.
1,,91,36,E.Info.SCM-1.SCM],is not implemented.
1,,93,38,E.Info.SCM-2.SecurityAsset],Description of each  stored security asset that is communicated over
1,,93,39,E.Info.SCM-2.NetworkInterface],and for which integrity or
1,,93,41,E.Info.SCM-2.SecurityAsset.Com],Description of the use case where the asset is
1,,93,43,E.Info.SCM-2.NetworkInterface].,
1,,93,45,E.Info.SCM-2.SecurityAsset],is a subset of [E.Info.SCM-1.SecurityAsset].
1,,94,3,E.Info.SCM-2.NetworkAsset],Description of each network asset that is  communicated over network
1,,94,4,E.Info.SCM-2.NetworkInterface],and for which integrity or authenticity
1,,94,6,E.Info.SCM-2.NetworkAsset.Com],Description of the use case where the asset is
1,,94,8,E.Info.SCM-2.NetworkInterface].,
1,,94,10,E.Info.SCM-2.NetworkAsset],is a subset of [E.Info.SCM-1.NetworkAsset].
1,,94,11,E.Info.SCM-2.NetworkInterface],"Description of all network interfaces of the equipment, including"
1,,94,12,E.Info.SCM-2.NetworkInterface.Protocol],All communication protocols implemented and
1,,94,15,E.Info.SCM-2.SCM],Description of each secure communication mechanism that is required per SCM-1
1,,94,17,E.Info.SCM-2.NetworkAsset],"or security assets documented in [E.Info.SCM-2.SecurityAsset], including"
1,,94,18,E.Info.SCM-2.SCM.Capabilities],Description of the security mechanisms and cryptographic
1,,94,21,E.Info.SCM-2.SecurityAsset],
1,,94,27,E.Info.SCM,-
1,,94,37,E.Info.SCM,-
1,,94,39,E.Info.SCM,-
1,,94,41,E.Info.SCM,-
1,,94,44,E.Info.SCM-2.NetworkInterface.Protocol];,and
1,,94,45,E.Info.SCM-2.SCM.PKI-based],
1,,94,47,E.Info.SCM,-
1,,94,49,E.Info.SCM,-
1,,94,60,E.Info.SCM,-
1,,94,62,E.Info.SCM-2.SCM.Generic],
1,,94,64,E.Info.SCM-2.NetworkInterface.Protocol];,and
1,,94,65,E.Info.SCM-2.SCM.ImplDetail],Refer to versioned standards or specifications
1,,95,3,E.Info.SCM-2.SCM.CCK],The description of the properties of the confidential cryptographic
1,,95,5,E.Info.SCM-2.SCM.ThreatProtection],The description on how the mechanism protects
1,,95,9,E.Info.DT.SCM-2],Description of the selected path through the decision tree in Figure 18 for each secure
1,,95,10,E.Info.SCM-2.SCM].,
1,,95,13,E.Info.SCM-2.SCM].,
1,,95,15,E.Info.DT.SCM-2],with the following property:
1,,95,16,E.Info.SCM,-
1,,95,17,"E.Info.SCM-2.NetworkAsset.Com],",[E.Info.SCM-2.SCM.ThreatProtection]
1,,95,18,E.Info.SCM-2.SCM.Capabilities];,and
1,,95,20,"E.Info.SCM-2.SecurityAsset.Com],",[E.Info.SCM-
1,,95,21,E.Info.SCM-2.SCM.Capabilities].,
1,,96,6,"E.Info.SCM-2.SCM],",and for each equipment state
1,,96,7,E.Info.DT.SCM-2],ends
1,,96,9,"E.Info.DT.SCM-2],",examine its justification
1,,96,13,E.Info.DT.SCM-2],ends with
1,,96,15,E.Info.DT.SCM-2],ends with “FAIL”; and
1,,96,17,E.Info.DT.SCM-2].,
1,,96,19,E.Info.DT.SCM-2],ends with “FAIL”; or
1,,96,21,E.Info.DT.SCM-2].,
1,,97,14,E.Info.SCM-2.SecurityAsset],and network asset documented in
1,,97,15,"E.Info.SCM-2.NetworkAsset],","functionally confirm, using up-to-date evaluation methods, that integrity"
1,,97,16,E.Info.SCM,-
1,,97,20,"E.Info.SCM-2.SCM.ManufSecret],",that:
1,,97,27,"E.Info.SCM-2.SCM.SecChanExchange],",that:
1,,97,32,E.Info.SCM,-
1,,98,5,"E.Info.SCM-2.SCM.ThirdPartyTrust],",that:
1,,98,10,E.Info.SCM,-
1,,98,19,E.Info.SCM-2.SCM],the confirmations in the implementation category dependent
1,,98,22,E.Info.SCM-2.SCM],a confirmation in the implementation category dependent
1,,99,45,E.Info.SCM-3.SecurityAsset],Description of each stored security asset that is communicated over
1,,99,46,E.Info.SCM-3.NetworkInterface],and for which confidentiality is
1,,100,3,E.Info.SCM-3.SecurityAsset.Com],Description of the use case where the asset is
1,,100,5,E.Info.SCM-3.NetworkInterface].,
1,,100,7,E.Info.SCM-3.SecurityAsset],is a subset of [E.Info.SCM-1.SecurityAsset].
1,,100,8,E.Info.SCM-3.NetworkAsset],Description of all network assets that are communicated over network
1,,100,10,E.Info.SCM-3.NetworkAsset.Com],Description of the use case where the asset is
1,,100,12,E.Info.SCM-3.NetworkInterface].,
1,,100,14,E.Info.SCM-3.NetworkAsset],is a subset of [E.Info.SCM-1.NetworkAsset].
1,,100,15,E.Info.SCM-3.NetworkInterface],"Description of all network interfaces of the equipment, including"
1,,100,16,E.Info.SCM-3.NetworkInterface.Protocol],All communication protocols implemented and
1,,100,19,E.Info.SCM-3.SCM],Description of each secure communication mechanism that is required per SCM-1
1,,100,20,E.Info.SCM-3.NetworkAsset],or security
1,,100,21,"E.Info.SCM-3.SecurityAsset],",including:
1,,100,22,E.Info.SCM-3.SCM.Capabilities],Description of the security mechanisms and cryptographic
1,,100,24,E.Info.SCM-3.SecurityAsset],or network assets documented in [E.Info.SCM-3.NetworkAsset]
1,,100,26,E.Info.SCM-3.MessageEnc],
1,,100,28,E.Info.SCM,-
1,,100,30,E.Info.SCM-3.ChannelEnc],
1,,100,41,E.Info.SCM,-
1,,100,43,E.Info.SCM-3.Generic],
1,,100,45,E.Info.SCM-3.NetworkInterface.Protocol];,and
1,,100,46,E.Info.SCM-3.SCM.ImplDetail],Refer to versioned standards or specifications
1,,100,49,E.Info.SCM-3.SCM.CCK],The properties of the confidential cryptographic keys used for
1,,100,51,E.Info.SCM-3.SCM.ThreatProtection],How the mechanism at least protects against the
1,,101,4,E.Info.DT.SCM-3],Description of the selected path through the decision tree in Figure 19 for each secure
1,,101,5,E.Info.SCM-3.SCM].,
1,,101,8,E.Info.SCM-3.SCM].,
1,,101,10,E.Info.DT.SCM-3],with the following properties:
1,,101,11,E.Info.SCM,-
1,,101,12,"E.Info.SCM-3.NetworkAsset.Com],",[E.Info.SCM-3.SCM.ThreatProtection]
1,,101,13,E.Info.SCM-3.SCM.Capabilities];,and
1,,101,15,"E.Info.SCM-3.SecurityAsset.Com],",[E.Info.SCM-
1,,101,16,E.Info.SCM-3.SCM.Capabilities].,
1,,101,21,E.Info.SCM-3.NetworkAsset]),and security assets (documented in [E.Info.SCM-3.SecurityAsset]) while
1,,102,3,"E.Info.SCM-3.SCM],",and for each equipment
1,,102,4,E.Info.DT.SCM-3],
1,,102,6,"E.Info.DT.SCM-3],",examine its justification
1,,102,10,E.Info.DT.SCM-3],ends with
1,,102,12,E.Info.DT.SCM-3],ends with “FAIL”; and
1,,102,14,E.Info.DT.SCM-3].,
1,,102,16,E.Info.DT.SCM-3],ends with “FAIL”; or
1,,102,18,E.Info.DT.SCM-3].,
1,,102,31,E.Info.SCM-3.SecurityAsset],
1,,102,32,"E.Info.SCM-3.NetworkAsset],",between the equipment and an
1,,102,34,E.Info.SCM-3.SCM],
1,,102,37,"E.Info.SCM-3.MessageEnc],",that:
1,,103,4,E.Info.SCM,-
1,,103,9,E.Info.SCM,-
1,,103,15,E.Info.SCM-3.SCM],the confirmations in the implementation category dependent
1,,103,18,E.Info.SCM-3.SCM],a confirmation in the implementation category dependent
1,,104,45,E.Info.SCM-4.SecurityAsset],Description of each stored security asset that is communicated over
1,,104,46,E.Info.SCM-4.NetworkInterface],and for which replay protection is
1,,105,3,E.Info.SCM-4.SecurityAsset.Com],Description of the use case where the asset is
1,,105,5,E.Info.SCM-4.NetworkInterface].,
1,,105,7,E.Info.SCM-4.SecurityAsset],is a subset of [E.Info.SCM-1.SecurityAsset].
1,,105,8,E.Info.SCM-4.NetworkAsset],Description of each network asset that is communicated over network
1,,105,9,E.Info.SCM-4.NetworkInterface],"and for which replay protection is needed,"
1,,105,11,E.Info.SCM-4.NetworkAsset.Com],Description of the use case where the asset is
1,,105,13,E.Info.SCM-4.NetworkInterface].,
1,,105,15,E.Info.SCM-4.NetworkAsset],is a subset of [E.Info.SCM-1.NetworkAsset].
1,,105,16,E.Info.SCM-4.NetworkInterface],"Description of each network interface of the equipment, including:"
1,,105,17,E.Info.SCM-4.NetworkInterface.Protocol],All communication protocols implemented and
1,,105,20,E.Info.SCM-4.SCM],Description of each secure communication mechanism that is required per SCM-1
1,,105,21,E.Info.SCM-4.NetworkAsset],or security assets
1,,105,22,"E.Info.SCM-4.SecurityAsset],",including:
1,,105,23,E.Info.SCM-4.SCM.Capabilities],Description of the security mechanisms and cryptographic
1,,105,25,E.Info.SCM-4.SecurityAsset],or network assets documented in [E.Info.SCM-
1,,105,27,E.Info.SCM-4.SCM.SeqNumb],
1,,105,30,E.Info.SCM-4.NetworkInterface.Protocol];,and
1,,105,39,E.Info.SCM,-
1,,105,42,E.Info.SCM-4.NetworkInterface.Protocol];,and
1,,105,43,E.Info.SCM,-
1,,105,46,E.Info.SCM-4.NetworkInterface.Protocol];,and
1,,105,47,E.Info.SCM-4.SCM.Generic],
1,,105,48,E.Info.SCM,-
1,,105,51,E.Info.SCM-4.SCM.ImplDetail],Reference to versioned standards or specifications
1,,106,3,E.Info.SCM-4.SCM.Repudiation],Description of how the mechanism at least protects against
1,,106,5,E.Info.DT.SCM-4],Description of the selected path through the decision tree in Figure 20 for each secure
1,,106,6,E.Info.SCM-4.SCM].,
1,,106,9,E.Info.SCM-4.SCM].,
1,,106,11,E.Info.DT.SCM-4],with the following properties:
1,,106,13,"E.Info.SCM-4.SecurityAsset.Com],",[E.Info.SCM-
1,,106,14,E.Info.SCM-4.SCM.Capabilities],and [E.Info.SCM-4.SCM.Repudiation]; and
1,,106,16,"E.Info.SCM-4.SecurityAsset.Com],",[E.Info.SCM-
1,,106,17,E.Info.SCM-4.SCM.Capabilities].,
1,,107,6,"E.Info.SCM-4.SCM],",and for each equipment state
1,,107,7,E.Info.DT.SCM-4],ends
1,,107,9,"E.Info.DT.SCM-4],",examine its justification
1,,107,13,E.Info.DT.SCM-4],ends with
1,,107,15,E.Info.DT.SCM-4],ends with “FAIL”; and
1,,107,17,E.Info.DT.SCM-4].,
1,,107,19,E.Info.DT.SCM-4],ends with “FAIL”; or
1,,107,21,E.Info.DT.SCM-4].,
1,,108,14,E.Info.SCM-4.SecurityAsset],
1,,108,15,"E.Info.SCM-4.NetworkAsset],",between the equipment and an
1,,108,18,E.Info.SCM-4.SCM],"considering the equipment states documented, applying"
1,,108,20,E.Info.SCM,-
1,,108,24,E.Info.SCM,-
1,,108,29,"E.Info.SCM-4.SCM.OneTimeEncKey],",that:
1,,108,33,E.Info.SCM,-
1,,108,39,E.Info.SCM-4.SCM],with the corresponding methods to ensure replay protection for the
1,,109,6,E.Info.SCM-4.SCM],with the corresponding methods to ensure replay protection for the
1,,110,15,E.Info.RLM,-
1,,110,18,E.Info.RLM-1.RLM],Description of each resilience mechanism used for mitigating
1,,110,21,E.Info.DT.RLM-1],Description of the selected path through the decision tree in Figure 21 for each
1,,110,22,E.Info.RLM-1.NetworkInterface].,
1,,110,24,E.Info.DT.RLM-1],"including justifications for the decisions [DT.RLM-1.DN-1], [DT.RLM-1.DN-2] and"
1,,110,25,E.Info.RLM-1.NetworkInterface],and [E.Info.RLM-1.RLM].
1,,111,6,"E.Info.RLM-1.NetworkInterface],",check whether the path
1,,111,7,E.Info.DT.RLM-1],ends with “NOT APPLICABLE” or “PASS”.
1,,111,8,"E.Info.DT.RLM-1],",examine its justification
1,,111,12,E.Info.DT.RLM-1],ends with
1,,111,14,E.Info.DT.RLM-1],ends with “FAIL”; and
1,,111,16,E.Info.DT.RLM-1].,
1,,111,18,E.Info.DT.RLM-1],ends with “FAIL”; or
1,,111,20,E.Info.DT.RLM-1].,
1,,112,10,E.Info.RLM,-
1,,112,13,E.Info.RLM-1.RLM],"are used, documentation is provided that specifies information on what to"
1,,112,16,E.Info.RLM,-
1,,112,18,E.Info.RLM,-
1,,112,22,E.Info.RLM-1.NetworkInterface],and all resilience mechanisms found are documented in [E.Info.RLM-
1,,112,25,E.Info.RLM-1.NetworkInterface],or a resilience mechanism is found which is not
1,,112,26,E.Info.RLM-1.RLM].,
1,,112,33,E.Info.RLM-1.NetworkInterface],is either enabled or
1,,112,35,E.Info.RLM-1.RLM],are used the information on what to configure to be able to test the
1,,112,38,E.Info.RLM-1.RLM],and used in
1,,113,17,E.Info.RLM-1.RLM],is not implemented.
1,,113,19,E.Info.RLM-1.RLM],is not implemented.
1,,114,38,E.Info.NMM-1.NMM],Description of the implemented monitoring mechanism(s) to monitor
1,,114,41,E.Info.NMM,-
1,,114,45,E.Info.NMM,-
1,,114,49,E.Info.NMM-1.NMM.NetworkEquipment],"Documented analysis, rationale and"
1,,115,5,E.Info.DT.NMM-1],Description of the selected path through the decision tree in Figure 22Figure 22 for
1,,115,6,E.Info.NMM-1.NMM].,This document needs to
1,,115,7,E.Info.NMM,-
1,,115,10,E.Info.DT.NMM-1],with the following properties:
1,,115,12,E.Info.NMM-1.NMM.NetworkEquipment].,
1,,115,13,E.Info.NMM-1.NMM].,
1,,115,23,E.Info.DT.NMM-1],examine its justification
1,,115,25,E.Info.DT.NMM-1],ends with “NOT
1,,115,29,E.Info.DT.NMM-1],ends with
1,,116,3,E.Info.DT.NMM-1],ends with “FAIL”; and
1,,116,5,E.Info.DT.NMM-1].,
1,,116,7,E.Info.DT.NMM-1],ends with “FAIL”; or
1,,116,9,E.Info.DT.NMM-1].,
1,,116,17,E.Info.NMM-1.NMM].,The assessment verifies whether the traffic
1,,116,20,E.Info.NMM-1.NMM.NetworkEquipment].,
1,,116,26,E.Info.NMM-1.NMM],
1,,117,7,E.Info.NMM,-
1,,117,18,E.Info.NMM,-
1,,117,21,E.Info.NMM-1.NMM],"described conditions to trigger the related monitoring e.g., via"
1,,117,22,E.Info.NMM,-
1,,117,24,E.Info.NMM-1.NMM],"described behaviour or output is generated as documented, use"
1,,117,28,E.Info.NMM-1.NMM],the confirmations in the implementation category dependent
1,,117,31,E.Info.NMM-1.NMM],a confirmation in the implementation category dependent assessment unit is not
1,,118,35,E.Info.TCM-1.TCM],Description of each traffic control mechanism implemented by the network
1,,118,37,E.Info.TCM,-
1,,118,40,E.Info.TCM,-
1,,118,43,E.Info.TCM-1.TCM.NetworkEquipment],"Documented analysis, rationale and justification"
1,,118,49,E.Info.DT.TCM-1],Description of the selected the path through the decision tree in Figure 23 for each
1,,118,50,E.Info.TCM-1.TCM].,This document needs to explain why the
1,,118,51,E.Info.TCM-1.TCM.NetworkEquipment].,
1,,118,53,E.Info.DT.TCM-1],with the following properties:
1,,119,4,"E.Info.TCM-1.TCM.NetworkEquipment],",
1,,119,5,E.Info.TCM-1.TCM].,
1,,119,15,E.Info.DT.TCM-1],examine its justification
1,,119,17,E.Info.DT.TCM-1],ends with “NOT
1,,119,21,E.Info.DT.TCM-1],ends with
1,,119,23,E.Info.DT.TCM-1],ends with “FAIL”; and
1,,119,25,E.Info.DT.TCM-1].,
1,,119,27,E.Info.DT.TCM-1],ends with “FAIL”; or
1,,120,4,E.Info.DT.TCM-1].,
1,,120,12,E.Info.TCM-1.TCM].,The assessment verifies whether the traffic
1,,120,20,E.Info.TCM-1.TCM],
1,,120,34,E.Info.TCM-1.TCM].,
1,,120,37,E.Info.TCM-1.TCM],the confirmations in the implementation category dependent assessment unit are
1,,121,4,E.Info.TCM-1.TCM],a confirmation in the implementation category dependent assessment unit is not
1,,122,28,E.Info.CCK-1.CCK],For each confidential cryptographic key (whether preinstalled or generated by the
1,,122,34,E.Info.CCK-1.CCK.Deviation],Reference to the corresponding justification and to the
1,,122,36,E.Info.CCK-1.CCK.SecurityStrength],The  security strength and the reference of the lookup tables
1,,122,41,E.Info.DT.CCK-1],Description of the selected path through the decision tree in Figure 24 for each
1,,122,42,E.Info.CCK-1.CCK].,
1,,122,44,E.Info.DT.CCK-1],with the following properties:
1,,123,4,E.Info.CCK-1.CCK.Deviation];,and
1,,123,5,E.Info.CCK-1.CCK],and [E.Info.CCK-
1,,123,16,"E.Info.CCK-1.CCK],",check whether the path
1,,123,17,E.Info.DT.CCK-1],ends with “NOT APPLICABLE” or “PASS”.
1,,123,19,"E.Info.DT.CCK-1],",examine its justification
1,,123,23,E.Info.DT.CCK-1],ends with
1,,123,25,E.Info.DT.CCK-1],ends with “FAIL”; and
1,,123,27,E.Info.DT.CCK-1].,
1,,124,4,E.Info.DT.CCK-1],ends with “FAIL”; or
1,,124,6,E.Info.DT.CCK-1].,
1,,124,16,E.Info.CCK-1.CCK].,
1,,124,18,E.Info.CCK,-
1,,124,21,E.Info.CCK-1.CCK].,
1,,124,26,E.Info.CCK-1.CCK],are implemented as documented.
1,,124,33,E.Info.CCK-1.CCK],functionally assess whether
1,,124,34,E.Info.CCK-1.CCK],is implemented in accordance with [E.Info.CCK-
1,,125,5,E.Info.CCK-1.CCK],deviates from their documentation.
1,,125,7,E.Info.CCK-1.CCK],deviates from the documentation.
1,,126,10,E.Info.CCK-2.Generation],Description of each generation mechanism for confidential cryptographic
1,,126,12,E.Info.CCK-2.Generation.CCK],Specification of the confidential cryptographic keys the
1,,126,17,E.Info.CCK-2.Generation.RNSource],
1,,126,26,E.Info.CCK-2.Generation.RNG],
1,,126,37,E.Info.CCK-2.Generation.Implementation],
1,,127,8,E.Info.CCK,-
1,,127,15,E.Info.DT.CCK-2],Description of the selected path through the decision tree in Figure 25 for each
1,,127,16,E.Info.CCK-2.Generation].,
1,,127,18,E.Info.DT.CCK-2],with the following properties:
1,,127,20,E.Info.CCK-2.Generation.Deviation];,and
1,,127,21,E.Info.CCK-2.Generation].,
1,,127,25,E.Info.CCK-2.Generation],are as required per CCK-2.
1,,128,7,"E.Info.CCK-2.Generation],",check whether the path through the decision tree documented in
1,,128,8,E.Info.DT.CCK-2],ends with “NOT APPLICABLE” or “PASS”.
